"customer_id","gender","number_of_orders","gmv"
1039,"Female",0,0
1040,"Female",0,0
1041,"Male",5,306.163321576837
1042,"Female",6,32203.6464899476
1043,"Female",0,0
1044,"Female",0,0
1045,"Female",2,2721.2541275544
1046,"Female",6,166.312086233152
1047,"Female",3,1032.22531516874
1048,"Female",4,4666.94886915416
1049,"Male",3,102.315250082274
1050,"Male",0,0
1051,"Female",2,1730.54410187369
1052,"Male",0,0
1053,"Male",0,0
1054,"Female",0,0
1055,"Female",6,10924.7813661959
1056,"Female",1,11672.9234192234
1057,"Female",0,0
1058,"Female",0,0
1059,"Female",4,250.312731463078
1060,"Female",4,4174.17485585972
1061,"Female",3,403.89664812247
1062,"Female",4,184.331064877447
1063,"Female",0,0
1064,"Female",2,9477.94162316324
1065,"Female",0,0
1066,"Female",3,2864.10169574292
1067,"Female",0,0
1068,"Female",3,66.9142983879555
1069,"Male",3,83.216506752439
1070,"Female",0,0
1071,"Female",4,241.334366042621
1072,"Male",4,15.1368373975028
1073,"Male",0,0
1074,"Male",0,0
1075,"Female",0,0
1076,"Female",5,41.4024163912574
1077,"Female",2,963.120336356032
1078,"Female",2,233.499110525567
1079,"Female",0,0
1080,"Female",5,467.841596631165
1081,"Female",2,1339.25122028148
1082,"Female",0,0
1083,"Female",1,315.195373448282
1084,"Female",4,5719.10075696322
1085,"Female",3,2038.46459763955
1086,"Female",3,569.479876871458
1087,"Female",4,5849.4041601803
1088,"Female",0,0
1089,"Male",0,0
1090,"Female",1,2297.39216565397
1091,"Male",0,0
1092,"Female",4,1000.20965318347
1093,"Female",4,444.757256127343
1094,"Female",3,2783.90693802694
1095,"Female",1,6750.61948114086
1096,"Female",5,5312.3303901474
1097,"Male",0,0
1098,"Female",4,5459.40375247232
1099,"Female",4,759.508594235015
1100,"Female",5,122.984871528669
1101,"Male",0,0
1102,"Female",7,1271.23060076967
1103,"Female",5,17164.427890787
1104,"Female",4,3209.81327111447
1105,"Male",4,788.128993533365
1106,"Female",3,6347.00526015576
1107,"Female",0,0
1108,"Male",0,0
1109,"Male",0,0
1110,"Female",2,2976.98199462047
1111,"Female",1,1250.35067832005
1112,"Male",3,581.662760200018
1113,"Female",0,0
1114,"Female",2,1415.79519381783
1115,"Female",5,1224.92336507301
1116,"Female",0,0
1117,"Female",3,454.577665331517
1118,"Male",3,116.955637285279
1119,"Female",4,2442.05365498779
1120,"Female",2,1249.42435838478
1121,"Female",6,4286.88268213043
1122,"Female",2,1722.65977704619
1123,"Female",5,1543.41533955002
1124,"Female",1,692.106198550039
1125,"Female",3,2368.19323455712
1126,"Female",0,0
1127,"Male",0,0
1128,"Female",3,25836.8571611366
1129,"Female",3,853.209281732307
1130,"Female",3,408.605024408759
1131,"Female",0,0
1132,"Male",0,0
1133,"Female",3,3402.71417634988
1134,"Female",5,760.519499732254
1135,"Female",4,3038.16058655859
1136,"Female",3,610.737574053163
1137,"Female",5,2325.8194185422
1138,"Female",4,1017.2655278656
1139,"Female",0,0
1140,"Female",1,157.577678222062
1141,"Male",0,0
1142,"Female",3,869.754015090423
1143,"Female",0,0
1144,"Male",0,0
1145,"Female",4,3097.06546586324
1146,"Female",2,480.159999945954
1147,"Female",1,4110.05302568336
1148,"Female",2,4241.59462943713
1149,"Female",3,1016.03256597152
1150,"Female",0,0
1151,"Male",4,171.101654408231
1152,"Female",3,605.551089802214
1153,"Female",2,4087.23964168954
1154,"Male",0,0
1155,"Female",6,2942.10781459916
1156,"Female",0,0
1157,"Female",0,0
1158,"Male",2,170.152514151773
1159,"Female",0,0
1160,"Female",0,0
1161,"Female",0,0
1162,"Female",3,7554.47304787469
1163,"Female",0,0
1164,"Female",3,398.958244427541
1165,"Female",2,448.688754102448
1166,"Female",2,898.192424748582
1167,"Female",1,5292.41228577378
1168,"Female",1,333.803701301131
1169,"Female",0,0
1170,"Male",0,0
1171,"Female",0,0
1172,"Female",3,532.346692988777
1173,"Female",0,0
1174,"Male",4,25.6258682199609
1175,"Female",1,125.975731510444
1176,"Female",3,49.1113276700171
1177,"Female",3,3471.37353071116
1178,"Female",0,0
1179,"Female",0,0
1180,"Female",0,0
1181,"Female",3,1986.8361413045
1182,"Female",3,7754.66140131688
1183,"Female",4,8212.58045097384
1184,"Male",0,0
1185,"Female",1,912.018949098646
1186,"Female",4,411.496007180796
1187,"Female",3,173.987101253887
1188,"Female",0,0
1189,"Female",0,0
1190,"Female",2,4183.79933271092
1191,"Female",0,0
1192,"Female",0,0
1193,"Female",0,0
1194,"Female",2,791.437892941946
1195,"Female",4,193.144296224825
1196,"Female",2,1580.83209887522
1197,"Male",0,0
1198,"Female",0,0
1199,"Male",3,182.591468492136
1200,"Female",1,170.458448482727
1201,"Male",0,0
1202,"Male",0,0
1203,"Female",1,4338.3704643231
1204,"Female",3,871.036256923976
1205,"Female",0,0
1206,"Male",0,0
1207,"Female",0,0
1208,"Female",3,319.479563999094
1209,"Female",2,805.142542849651
1210,"Female",3,1294.25211788554
1211,"Female",3,2614.28444571937
1212,"Male",0,0
1213,"Female",0,0
1214,"Female",6,20440.1818939996
1215,"Female",4,1276.22733256692
1216,"Male",4,676.234069062313
1217,"Female",5,1274.73807992126
1218,"Male",2,93.6021153484665
1219,"Female",1,2450.47943408294
1220,"Male",0,0
1221,"Female",0,0
1222,"Female",0,0
1223,"Female",2,12394.7137652337
1224,"Male",0,0
1225,"Male",2,276.229708809709
1226,"Female",1,3773.08463163214
1227,"Female",0,0
1228,"Female",4,2513.9645189778
1229,"Male",0,0
1230,"Female",3,253.827794928733
1231,"Female",4,118.468265574209
1232,"Female",3,1902.44466898189
1233,"Female",0,0
1234,"Female",1,1767.94547199407
1235,"Female",0,0
1236,"Female",2,333.269784665171
1237,"Female",2,1731.27669600001
1238,"Female",0,0
1239,"Male",0,0
1240,"Female",5,166.837642181109
1241,"Female",0,0
1242,"Female",5,114.777268731028
1243,"Female",0,0
1244,"Female",2,3259.50137784531
1245,"Male",3,85.9370820836639
1246,"Female",3,1350.08983138523
1247,"Female",0,0
1248,"Female",1,136.120560234698
1249,"Female",3,7046.46655436129
1250,"Female",0,0
1251,"Male",0,0
1252,"Female",1,1941.21053252089
1253,"Female",3,192.650327426956
1254,"Female",4,201.398831194887
1255,"Female",3,5278.08329881511
1256,"Male",0,0
1257,"Female",3,1462.07325996311
1258,"Female",0,0
1259,"Male",0,0
1260,"Female",0,0
1261,"Female",2,12831.1691814882
1262,"Female",4,451.010138227361
1263,"Female",0,0
1264,"Female",2,1700.07253116855
1265,"Female",6,2423.22052768407
1266,"Female",5,3840.0231171845
1267,"Female",2,21569.6259159965
1268,"Male",0,0
1269,"Female",2,4890.24278526058
1270,"Male",0,0
1271,"Female",0,0
1272,"Female",0,0
1273,"Female",0,0
1274,"Female",1,44.5745011839224
1275,"Male",0,0
1276,"Female",3,1729.73093766422
1277,"Female",0,0
1278,"Female",0,0
1279,"Female",2,1329.0340550105
1280,"Female",0,0
1281,"Female",5,2335.88566088239
1282,"Male",0,0
1283,"Female",1,1576.8883798778
1284,"Female",5,37.0861158052057
1285,"Female",1,1199.33768502926
1286,"Female",2,672.675740918718
1287,"Female",0,0
1288,"Female",3,124.126188646904
1289,"Female",0,0
1290,"Female",3,502.80120267788
1291,"Male",3,4372.33991012199
1292,"Female",3,396.517320995552
1293,"Female",3,10048.3919744796
1294,"Male",0,0
1295,"Female",3,300.447284814638
1296,"Female",4,5770.28480370199
1297,"Female",1,13750.6702949139
1298,"Female",0,0
1299,"Male",0,0
1300,"Female",0,0
1301,"Female",0,0
1302,"Female",0,0
1303,"Female",0,0
1304,"Male",0,0
1305,"Female",0,0
1306,"Female",5,1664.67628002007
1307,"Female",5,957.056490157874
1308,"Female",3,90.3929183702915
1309,"Female",0,0
1310,"Female",3,425.079439176139
1311,"Female",0,0
1312,"Female",0,0
1313,"Male",0,0
1314,"Female",0,0
1315,"Female",0,0
1316,"Female",0,0
1317,"Female",1,508.920629732742
1318,"Female",5,296.090194529194
1319,"Female",6,22645.8937193508
1320,"Female",2,572.568219204634
1321,"Male",0,0
1322,"Female",0,0
1323,"Male",0,0
1324,"Female",3,5915.21656029046
1325,"Male",5,742.235852585911
1326,"Female",0,0
1327,"Female",3,776.853926454678
1328,"Female",0,0
1329,"Female",5,15367.798554813
1330,"Female",0,0
1331,"Female",0,0
1332,"Female",5,185.625999560701
1333,"Female",0,0
1334,"Female",0,0
1335,"Female",4,471.621004455313
1336,"Female",2,13483.8122643849
1337,"Female",4,53.7868357231155
1338,"Female",0,0
1339,"Male",0,0
1340,"Female",3,2948.75369526566
1341,"Female",7,1132.01454322942
1342,"Female",0,0
1343,"Female",4,425.906819938835
1344,"Female",5,3804.95335176875
1345,"Female",2,1949.15079817167
1346,"Male",0,0
1347,"Female",0,0
1348,"Female",4,3645.3746138681
1349,"Female",4,1743.95223943722
1350,"Female",0,0
1351,"Female",3,599.701117324116
1352,"Female",0,0
1353,"Female",0,0
1354,"Female",3,596.729310580282
1355,"Female",7,255.027326283241
1356,"Female",2,394.937308318862
1357,"Female",4,313.837719974245
1358,"Male",0,0
1359,"Female",0,0
1360,"Female",3,2797.64242434717
1361,"Female",4,3453.73231260741
1362,"Female",3,18177.4056233686
1363,"Male",0,0
1364,"Female",4,64.4655597614164
1365,"Female",0,0
1366,"Female",2,3990.07512387167
1367,"Female",2,696.932293767373
1368,"Female",0,0
1369,"Female",3,1318.46143590851
1370,"Female",3,1955.56126331495
1371,"Female",0,0
1372,"Female",3,1847.95127436944
1373,"Female",0,0
1374,"Female",1,17577.2182263317
1375,"Female",0,0
1376,"Male",0,0
1377,"Female",4,1356.52611809775
1378,"Male",0,0
1379,"Female",2,341.898812755372
1380,"Female",1,3000.33365517423
1381,"Female",0,0
1382,"Female",4,56.9258488011204
1383,"Male",0,0
1384,"Female",1,693.424083106063
1385,"Male",3,492.04032266161
1386,"Female",4,453.721874624739
1387,"Female",4,3466.40520759905
1388,"Male",3,887.584598260767
1389,"Female",0,0
1390,"Female",0,0
1391,"Male",0,0
1392,"Female",0,0
1393,"Female",0,0
1394,"Female",1,457.982339367004
1395,"Female",5,1213.27638993555
1396,"Male",0,0
1397,"Female",0,0
1398,"Female",3,1154.02878994893
1399,"Female",1,2542.7121122801
1400,"Female",0,0
1401,"Female",0,0
1402,"Female",0,0
1403,"Female",3,13751.4455798404
1404,"Female",4,14756.3961711697
1405,"Female",5,1167.82295095977
1406,"Female",0,0
1407,"Female",5,1389.29879648819
1408,"Male",0,0
1409,"Female",2,362.3596330572
1410,"Male",0,0
1411,"Female",1,191.22002000831
1412,"Male",3,1740.23401371918
1413,"Female",4,899.785431444602
1414,"Female",2,2168.94759390496
1415,"Female",0,0
1416,"Female",2,241.201195964636
1417,"Female",2,3343.09766902294
1418,"Female",4,39.4666582363431
1419,"Female",0,0
1420,"Female",0,0
1421,"Male",4,281.173615687789
1422,"Female",3,5307.54551886067
1423,"Female",3,538.093098349221
1424,"Male",2,47.2398472640361
1425,"Female",4,643.862292150693
1426,"Female",2,57.0717368557895
1427,"Female",1,101.457729482816
1428,"Male",4,524.965503169636
1429,"Male",0,0
1430,"Female",0,0
1431,"Male",0,0
1432,"Female",0,0
1433,"Female",3,774.867365116467
1434,"Male",0,0
1435,"Female",3,3481.33666089845
1436,"Female",4,311.410223962628
1437,"Female",0,0
1438,"Male",0,0
1439,"Female",0,0
1440,"Female",0,0
1441,"Female",3,612.514694934197
1442,"Female",3,2080.89809168448
1443,"Female",0,0
1444,"Female",3,5061.10151146645
1445,"Female",3,1062.06287224206
1446,"Female",3,1023.28030624303
1447,"Female",2,844505.408221226
1448,"Female",4,183.853140149535
1449,"Female",3,14121.1669598474
1450,"Female",2,642.582498844239
1451,"Female",4,274.614243154255
1452,"Female",3,3595.25075418943
1453,"Female",4,21806.0134614118
1454,"Female",0,0
1455,"Female",2,1130.0921613641
1456,"Female",1,414.724122087444
1457,"Female",3,1877.15994332586
1458,"Female",0,0
1459,"Male",0,0
1460,"Female",3,952.827137978464
1461,"Male",2,243.560836589829
1462,"Female",0,0
1463,"Male",0,0
1464,"Female",1,365.129271287507
1465,"Female",4,1057.24479535952
1466,"Male",2,607.855425209649
1467,"Male",0,0
1468,"Female",4,5377.28829284972
1469,"Female",3,147.683825606147
1470,"Female",0,0
1471,"Female",0,0
1472,"Female",2,106.300709094406
1473,"Female",2,8036.02466480744
1474,"Female",6,272.836427944205
1475,"Female",0,0
1476,"Female",2,350.827399033051
1477,"Female",3,912.331851378074
1478,"Male",2,13.6072711947702
1479,"Male",4,392.93630947257
1480,"Male",0,0
1481,"Female",0,0
1482,"Female",1,446.41579540299
1483,"Male",0,0
1484,"Male",5,1812.81779065163
1485,"Male",4,187.765529708024
1486,"Female",0,0
1487,"Female",1,1683.82179336435
1488,"Female",0,0
1489,"Female",4,15820.8564633934
1490,"Male",1,1532.36847872489
1491,"Female",2,963.420023319602
1492,"Female",2,25048.7092024139
1493,"Male",0,0
1494,"Female",0,0
1495,"Female",5,1786.339196946
1496,"Male",2,119.995679085407
1497,"Male",3,13503.0425100049
1498,"Female",1,1295.78856223033
1499,"Female",2,1875.94023216376
1500,"Female",2,94.2766548367394
1501,"Male",4,87.6983043378499
1502,"Male",0,0
1503,"Female",2,3168.57235843703
1504,"Female",4,3594.42990807706
1505,"Female",0,0
1506,"Female",1,1535.89288279138
1507,"Female",3,2585.69201933358
1508,"Female",3,3635.43247569967
1509,"Female",3,1626.90745702622
1510,"Female",0,0
1511,"Female",6,25198.4311528942
1512,"Male",0,0
1513,"Male",0,0
1514,"Female",2,1260.94158109246
1515,"Female",4,4314.6503533527
1516,"Female",3,2289.77480053934
1517,"Female",0,0
1518,"Female",5,85305.7401914623
1519,"Female",4,341.633289049468
1520,"Female",3,120.277579967794
1521,"Female",0,0
1522,"Female",0,0
1523,"Female",0,0
1524,"Female",1,90.8470672339933
1525,"Female",5,1060.54312217221
1526,"Female",2,451.498438639135
1527,"Female",0,0
1528,"Female",4,1012.9227643934
1529,"Female",4,12032.7321232324
1530,"Female",2,253.274994947209
1531,"Male",0,0
1532,"Female",4,2463.05717164513
1533,"Male",0,0
1534,"Female",0,0
1535,"Female",2,1672.70796908284
1536,"Female",3,3371.06361139852
1537,"Female",0,0
1538,"Female",0,0
1539,"Male",3,993.838813590536
1540,"Female",0,0
1541,"Female",6,2039.24845012392
1542,"Female",2,131.124301796646
1543,"Female",2,888.271160986531
1544,"Female",0,0
1545,"Female",2,3344.71112923402
1546,"Female",2,190.217063073801
1547,"Female",0,0
1548,"Female",0,0
1549,"Female",4,3632.08698141122
1550,"Male",0,0
1551,"Male",0,0
1552,"Female",3,2570.61256022161
1553,"Female",2,1677.6747161482
1554,"Female",3,92.0405349212061
1555,"Female",5,269.46219371352
1556,"Female",5,17298.3520212768
1557,"Female",4,812.82502567651
1558,"Female",0,0
1559,"Female",5,3558.38801883335
1560,"Male",0,0
1561,"Female",2,4791.68060785623
1562,"Female",2,145.021215029432
1563,"Male",4,268.755020461398
1564,"Female",1,3158.18344418286
1565,"Female",2,4924.65122059671
1566,"Female",5,986.729202466087
1567,"Female",1,958.105712491287
1568,"Male",0,0
1569,"Female",0,0
1570,"Male",0,0
1571,"Female",5,191.912250883635
1572,"Female",2,263.147149754808
1573,"Female",4,3288.35424088015
1574,"Female",0,0
1575,"Female",0,0
1576,"Female",0,0
1577,"Female",3,16885.037774694
1578,"Female",0,0
1579,"Female",0,0
1580,"Female",2,1938.3243401299
1581,"Female",3,147.109066455244
1582,"Female",3,5898.83463389336
1583,"Female",0,0
1584,"Female",0,0
1585,"Male",3,1435.4894826743
1586,"Female",2,165.786359262034
1587,"Female",2,287.679561182354
1588,"Female",3,347.749768592035
1589,"Female",3,1466.27989919716
1590,"Female",4,814.237699143635
1591,"Female",0,0
1592,"Male",0,0
1593,"Female",3,3401.70639042717
1594,"Female",0,0
1595,"Female",0,0
1596,"Female",2,191.416146616178
1597,"Female",0,0
1598,"Female",3,494.497545932333
1599,"Female",2,1913.80498544959
1600,"Female",1,5094.95043320868
1601,"Female",3,4293.21970529781
1602,"Female",3,1090.85390542372
1603,"Female",3,182.044986229259
1604,"Male",1,112.518299775256
1605,"Male",0,0
1606,"Female",4,122.1353049913
1607,"Male",3,1472.63364834548
1608,"Female",5,211.734983860372
1609,"Female",1,2509.56895030974
1610,"Female",3,685.054165043989
1611,"Female",4,2858.2216994943
1612,"Female",2,437.17870792442
1613,"Female",0,0
1614,"Male",0,0
1615,"Male",1,143.582383969891
1616,"Female",0,0
1617,"Female",0,0
1618,"Female",0,0
1619,"Female",4,338.691788588521
1620,"Female",2,380.96157377245
1621,"Female",3,228.386556455047
1622,"Female",4,480.458098407171
1623,"Female",6,6716.00359084558
1624,"Female",1,2134.03853975265
1625,"Female",0,0
1626,"Male",0,0
1627,"Female",3,212.292130028341
1628,"Female",5,7723.41524590986
1629,"Female",5,1022.85645352234
1630,"Male",0,0
1631,"Female",3,176.508049846369
1632,"Female",2,1621.95207016453
1633,"Female",4,4054.55651598555
1634,"Female",3,1102.23046629978
1635,"Male",0,0
1636,"Male",0,0
1637,"Female",0,0
1638,"Female",4,4563.60653880737
1639,"Female",0,0
1640,"Female",2,1842.60542211421
1641,"Female",3,482.865099510267
1642,"Male",4,288.224769354907
1643,"Female",4,1665.75892792812
1644,"Male",3,172.08476713643
1645,"Female",5,358.504857122203
1646,"Male",1,468.902396812268
1647,"Female",4,1549.62777655578
1648,"Male",0,0
1649,"Female",5,2747.89284975018
1650,"Female",3,99.670125834365
1651,"Female",0,0
1652,"Female",0,0
1653,"Female",4,739.60821987335
1654,"Female",2,173.702582245336
1655,"Female",2,1530.3218264512
1656,"Female",4,425.963321195321
1657,"Female",5,90.6693651550718
1658,"Male",0,0
1659,"Female",2,406.250443026478
1660,"Female",4,435.91843255104
1661,"Male",0,0
1662,"Female",0,0
1663,"Female",3,3334.88540884287
